hsa,gene_name,gene_concept
hsa05033,SLC32A1,gene_140679
hsa05033,CHRNA6,gene_8973
hsa05033,CACNA1A,gene_773
hsa05033,CACNA1B,gene_774
hsa05033,CHRNA4,gene_1137
hsa05033,CHRNB2,gene_1141
hsa05033,GABRA1,gene_2554
hsa05033,GABRA2,gene_2555
hsa05033,GABRA3,gene_2556
hsa05033,GABRA4,gene_2557
hsa05033,GABRA5,gene_2558
hsa05033,GABRA6,gene_2559
hsa05033,GABRB1,gene_2560
hsa05033,GABRB3,gene_2562
hsa05033,GABRB2,gene_2561
hsa05033,GABRG1,gene_2565
hsa05033,GABRG2,gene_2566
hsa05033,GABRG3,gene_2567
hsa05033,GABRD,gene_2563
hsa05033,GABRE,gene_2564
hsa05033,GABRQ,gene_55879
hsa05033,GABRP,gene_2568
hsa05033,GABRR1,gene_2569
hsa05033,GABRR2,gene_2570
hsa05033,GABRR3,gene_200959
hsa05033,SLC17A6,gene_57084
hsa05033,SLC17A8,gene_246213
hsa05033,SLC17A7,gene_57030
hsa05033,CHRNA7,gene_1139
hsa05033,GRIN1,gene_2902
hsa05033,GRIN2A,gene_2903
hsa05033,GRIN2B,gene_2904
hsa05033,GRIN2C,gene_2905
hsa05033,GRIN2D,gene_2906
hsa05033,GRIN3A,gene_116443
hsa05033,GRIN3B,gene_116444
hsa05033,GRIA1,gene_2890
hsa05033,GRIA2,gene_2891
hsa05033,GRIA3,gene_2892
hsa05033,GRIA4,gene_2893
hsa05171,TMPRSS2,gene_7113
hsa05171,ACE2,gene_59272
hsa05171,NRP1,gene_8829
hsa05171,ACE,gene_1636
hsa05171,MAS1,gene_4142
hsa05171,AGTR1,gene_185
hsa05171,CYBB,gene_1536
hsa05171,NFKB1,gene_4790
hsa05171,RELA,gene_5970
hsa05171,TNF,gene_7124
hsa05171,IL6,gene_3569
hsa05171,IL1B,gene_3553
hsa05171,IL12A,gene_3592
hsa05171,IL12B,gene_3593
hsa05171,MMP3,gene_4314
hsa05171,MMP1,gene_4312
hsa05171,CCL2,gene_6347
hsa05171,CXCL8,gene_3576
hsa05171,ADAM17,gene_6868
hsa05171,TNFRSF1A,gene_7132
hsa05171,NFKBIA,gene_4792
hsa05171,NFKBIB,gene_4793
hsa05171,HBEGF,gene_1839
hsa05171,EGFR,gene_1956
hsa05171,IL6R,gene_3570
hsa05171,IL6ST,gene_3572
hsa05171,JAK1,gene_3716
hsa05171,TYK2,gene_7297
hsa05171,STAT3,gene_6774
hsa05171,IL2,gene_3558
hsa05171,CSF3,gene_1440
hsa05171,CSF2,gene_1437
hsa05171,CXCL10,gene_3627
hsa05171,RPS2,gene_6187
hsa05171,RPS3,gene_6188
hsa05171,RPS3A,gene_6189
hsa05171,RPS4Y1,gene_6192
hsa05171,RPS4X,gene_6191
hsa05171,RPS5,gene_6193
hsa05171,RPS6,gene_6194
hsa05171,RPS7,gene_6201
hsa05171,RPS8,gene_6202
hsa05171,RPS9,gene_6203
hsa05171,RPS10,gene_6204
hsa05171,RPS11,gene_6205
hsa05171,RPS12,gene_6206
hsa05171,RPS13,gene_6207
hsa05171,RPS14,gene_6208
hsa05171,RPS15,gene_6209
hsa05171,RPS15A,gene_6210
hsa05171,RPS16,gene_6217
hsa05171,RPS17,gene_6218
hsa05171,RPS18,gene_6222
hsa05171,RPS19,gene_6223
hsa05171,RPS20,gene_6224
hsa05171,RPS21,gene_6227
hsa05171,RPS23,gene_6228
hsa05171,RPS24,gene_6229
hsa05171,RPS25,gene_6230
hsa05171,RPS26,gene_6231
hsa05171,RPS27,gene_6232
hsa05171,RPS27L,gene_51065
hsa05171,RPS27A,gene_6233
hsa05171,RPS28,gene_6234
hsa05171,RPS29,gene_6235
hsa05171,FAU,gene_2197
hsa05171,RPSA,gene_3921
hsa05171,RPL3L,gene_6123
hsa05171,RPL3,gene_6122
hsa05171,RPL4,gene_6124
hsa05171,RPL5,gene_6125
hsa05171,RPL6,gene_6128
hsa05171,RPL7,gene_6129
hsa05171,RPL7A,gene_6130
hsa05171,RPL8,gene_6132
hsa05171,RPL9,gene_6133
hsa05171,RPL10,gene_6134
hsa05171,RPL10A,gene_4736
hsa05171,RPL11,gene_6135
hsa05171,RPL12,gene_6136
hsa05171,RPL13,gene_6137
hsa05171,RPL13A,gene_23521
hsa05171,RPL14,gene_9045
hsa05171,RPL15,gene_6138
hsa05171,RPL17,gene_6139
hsa05171,RPL18,gene_6141
hsa05171,RPL19,gene_6143
hsa05171,RPL21,gene_6144
hsa05171,RPL22L1,gene_200916
hsa05171,RPL22,gene_6146
hsa05171,RPL23,gene_9349
hsa05171,RPL23A,gene_6147
hsa05171,RSL24D1,gene_51187
hsa05171,RPL24,gene_6152
hsa05171,RPL26,gene_6154
hsa05171,RPL27,gene_6155
hsa05171,RPL27A,gene_6157
hsa05171,RPL28,gene_6158
hsa05171,RPL29,gene_6159
hsa05171,RPL30,gene_6156
hsa05171,RPL31,gene_6160
hsa05171,RPL32,gene_6161
hsa05171,RPL34,gene_6164
hsa05171,RPL35,gene_11224
hsa05171,RPL35A,gene_6165
hsa05171,RPL36,gene_25873
hsa05171,RPL37,gene_6167
hsa05171,RPL37A,gene_6168
hsa05171,RPL38,gene_6169
hsa05171,RPL39,gene_6170
hsa05171,UBA52,gene_7311
hsa05171,RPL41,gene_6171
hsa05171,RPL36A,gene_6173
hsa05171,RPLP0,gene_6175
hsa05171,RPLP1,gene_6176
hsa05171,RPLP2,gene_6181
hsa05171,IGH,gene_102723407
hsa05171,FCGR2A,gene_2212
hsa05171,SYK,gene_6850
hsa05171,PIK3CA,gene_5290
hsa05171,PIK3CD,gene_5293
hsa05171,PIK3CB,gene_5291
hsa05171,PIK3R1,gene_5295
hsa05171,PIK3R2,gene_5296
hsa05171,PIK3R3,gene_8503
hsa05171,PLCG1,gene_5335
hsa05171,PLCG2,gene_5336
hsa05171,PRKCA,gene_5578
hsa05171,PRKCB,gene_5579
hsa05171,PRKCG,gene_5582
hsa05171,MAPK1,gene_5594
hsa05171,MAPK3,gene_5595
hsa05171,MAPK11,gene_5600
hsa05171,MAPK12,gene_6300
hsa05171,MAPK13,gene_5603
hsa05171,MAPK14,gene_1432
hsa05171,TLR2,gene_7097
hsa05171,TLR4,gene_7099
hsa05171,MYD88,gene_4615
hsa05171,TLR7,gene_51284
hsa05171,TLR8,gene_51311
hsa05171,IRAK4,gene_51135
hsa05171,IRAK1,gene_3654
hsa05171,TRAF6,gene_7189
hsa05171,MAP3K7,gene_6885
hsa05171,TAB2,gene_23118
hsa05171,MAPK8,gene_5599
hsa05171,MAPK10,gene_5602
hsa05171,MAPK9,gene_5601
hsa05171,FOS,gene_2353
hsa05171,JUN,gene_3725
hsa05171,CHUK,gene_1147
hsa05171,IKBKB,gene_3551
hsa05171,IKBKG,gene_8517
hsa05171,NLRP3,gene_114548
hsa05171,CASP1,gene_834
hsa05171,TLR3,gene_7098
hsa05171,RIGI,gene_23586
hsa05171,ISG15,gene_9636
hsa05171,IFIH1,gene_64135
hsa05171,MAVS,gene_57506
hsa05171,TRAF3,gene_7187
hsa05171,IKBKE,gene_9641
hsa05171,TBK1,gene_29110
hsa05171,IRF3,gene_3661
hsa05171,CGAS,gene_115004
hsa05171,STING1,gene_340061
hsa05171,IFNA1,gene_3439
hsa05171,IFNA2,gene_3440
hsa05171,IFNA4,gene_3441
hsa05171,IFNA5,gene_3442
hsa05171,IFNA6,gene_3443
hsa05171,IFNA7,gene_3444
hsa05171,IFNA8,gene_3445
hsa05171,IFNA10,gene_3446
hsa05171,IFNA14,gene_3448
hsa05171,IFNA17,gene_3451
hsa05171,IFNA21,gene_3452
hsa05171,IFNB1,gene_3456
hsa05171,IFNAR1,gene_3454
hsa05171,IFNAR2,gene_3455
hsa05171,STAT1,gene_6772
hsa05171,STAT2,gene_6773
hsa05171,IRF9,gene_10379
hsa05171,ADAR,gene_103
hsa05171,OAS1,gene_4938
hsa05171,OAS2,gene_4939
hsa05171,OAS3,gene_4940
hsa05171,MX1,gene_4599
hsa05171,MX2,gene_4600
hsa05171,EIF2AK2,gene_5610
hsa05171,C5AR1,gene_728
hsa05171,C3AR1,gene_719
hsa05171,C3,gene_718
hsa05171,CFB,gene_629
hsa05171,CFD,gene_1675
hsa05171,C5,gene_727
hsa05171,C6,gene_729
hsa05171,C7,gene_730
hsa05171,C8A,gene_731
hsa05171,C8B,gene_732
hsa05171,C8G,gene_733
hsa05171,C9,gene_735
hsa05171,SELP,gene_6403
hsa05171,VWF,gene_7450
hsa05171,C1QA,gene_712
hsa05171,C1QB,gene_713
hsa05171,C1QC,gene_714
hsa05171,C1R,gene_715
hsa05171,C1S,gene_716
hsa05171,C2,gene_717
hsa05171,C4A,gene_720
hsa05171,C4B,gene_721
hsa05171,MBL2,gene_4153
hsa05171,MASP1,gene_5648
hsa05171,MASP2,gene_10747
hsa05171,F2,gene_2147
hsa05171,F13A1,gene_2162
hsa05171,F13B,gene_2165
hsa05171,FGA,gene_2243
hsa05171,FGB,gene_2244
hsa05171,FGG,gene_2266
hsa05200,DCC,gene_1630
hsa05200,CASP3,gene_836
hsa05200,CASP9,gene_842
hsa05200,APPL1,gene_26060
hsa05200,CDH1,gene_999
hsa05200,CTNNB1,gene_1499
hsa05200,CTNNA3,gene_29119
hsa05200,CTNNA1,gene_1495
hsa05200,CTNNA2,gene_1496
hsa05200,AXIN1,gene_8312
hsa05200,AXIN2,gene_8313
hsa05200,APC,gene_324
hsa05200,APC2,gene_10297
hsa05200,GSK3B,gene_2932
hsa05200,TCF7,gene_6932
hsa05200,TCF7L1,gene_83439
hsa05200,TCF7L2,gene_6934
hsa05200,LEF1,gene_51176
hsa05200,BIRC5,gene_332
hsa05200,MYC,gene_4609
hsa05200,CCND1,gene_595
hsa05200,WNT1,gene_7471
hsa05200,WNT2,gene_7472
hsa05200,WNT2B,gene_7482
hsa05200,WNT3,gene_7473
hsa05200,WNT3A,gene_89780
hsa05200,WNT4,gene_54361
hsa05200,WNT5A,gene_7474
hsa05200,WNT5B,gene_81029
hsa05200,WNT6,gene_7475
hsa05200,WNT7A,gene_7476
hsa05200,WNT7B,gene_7477
hsa05200,WNT8A,gene_7478
hsa05200,WNT8B,gene_7479
hsa05200,WNT9A,gene_7483
hsa05200,WNT9B,gene_7484
hsa05200,WNT10B,gene_7480
hsa05200,WNT10A,gene_80326
hsa05200,WNT11,gene_7481
hsa05200,WNT16,gene_51384
hsa05200,FZD1,gene_8321
hsa05200,FZD7,gene_8324
hsa05200,FZD2,gene_2535
hsa05200,FZD3,gene_7976
hsa05200,FZD4,gene_8322
hsa05200,FZD5,gene_7855
hsa05200,FZD8,gene_8325
hsa05200,FZD6,gene_8323
hsa05200,FZD10,gene_11211
hsa05200,FZD9,gene_8326
hsa05200,LRP5,gene_4041
hsa05200,LRP6,gene_4040
hsa05200,DVL3,gene_1857
hsa05200,DVL2,gene_1856
hsa05200,DVL1,gene_1855
hsa05200,FRAT1,gene_10023
hsa05200,FRAT2,gene_23401
hsa05200,F2,gene_2147
hsa05200,AGT,gene_183
hsa05200,F2R,gene_2149
hsa05200,F2RL3,gene_9002
hsa05200,LPAR1,gene_1902
hsa05200,LPAR2,gene_9170
hsa05200,LPAR3,gene_23566
hsa05200,LPAR4,gene_2846
hsa05200,LPAR5,gene_57121
hsa05200,LPAR6,gene_10161
hsa05200,AGTR1,gene_185
hsa05200,GNA12,gene_2768
hsa05200,GNA13,gene_10672
hsa05200,ARHGEF12,gene_23365
hsa05200,ARHGEF11,gene_9826
hsa05200,ARHGEF1,gene_9138
hsa05200,PLEKHG5,gene_57449
hsa05200,RHOA,gene_387
hsa05200,ROCK1,gene_6093
hsa05200,ROCK2,gene_9475
hsa05200,CXCL12,gene_6387
hsa05200,CXCR4,gene_7852
hsa05200,GNAI1,gene_2770
hsa05200,GNAI3,gene_2773
hsa05200,GNAI2,gene_2771
hsa05200,PTGER1,gene_5731
hsa05200,PTGER2,gene_5732
hsa05200,PTGER3,gene_5733
hsa05200,PTGER4,gene_5734
hsa05200,GNAS,gene_2778
hsa05200,ADCY1,gene_107
hsa05200,ADCY2,gene_108
hsa05200,ADCY3,gene_109
hsa05200,ADCY4,gene_196883
hsa05200,ADCY5,gene_111
hsa05200,ADCY6,gene_112
hsa05200,ADCY7,gene_113
hsa05200,ADCY8,gene_114
hsa05200,ADCY9,gene_115
hsa05200,PRKACA,gene_5566
hsa05200,PRKACB,gene_5567
hsa05200,PRKACG,gene_5568
hsa05200,GNB1,gene_2782
hsa05200,GNB2,gene_2783
hsa05200,GNB3,gene_2784
hsa05200,GNB4,gene_59345
hsa05200,GNB5,gene_10681
hsa05200,GNG2,gene_54331
hsa05200,GNG4,gene_2786
hsa05200,GNG5,gene_2787
hsa05200,GNG7,gene_2788
hsa05200,GNG8,gene_94235
hsa05200,GNG11,gene_2791
hsa05200,GNG12,gene_55970
hsa05200,GNG13,gene_51764
hsa05200,GNGT1,gene_2792
hsa05200,GNGT2,gene_2793
hsa05200,COL4A2,gene_1284
hsa05200,COL4A4,gene_1286
hsa05200,COL4A6,gene_1288
hsa05200,COL4A1,gene_1282
hsa05200,COL4A5,gene_1287
hsa05200,COL4A3,gene_1285
hsa05200,LAMA1,gene_284217
hsa05200,LAMA2,gene_3908
hsa05200,LAMA3,gene_3909
hsa05200,LAMA5,gene_3911
hsa05200,LAMA4,gene_3910
hsa05200,LAMB1,gene_3912
hsa05200,LAMB2,gene_3913
hsa05200,LAMB3,gene_3914
hsa05200,LAMB4,gene_22798
hsa05200,LAMC1,gene_3915
hsa05200,LAMC2,gene_3918
hsa05200,LAMC3,gene_10319
hsa05200,FN1,gene_2335
hsa05200,ITGA2,gene_3673
hsa05200,ITGA2B,gene_3674
hsa05200,ITGA3,gene_3675
hsa05200,ITGA6,gene_3655
hsa05200,ITGAV,gene_3685
hsa05200,ITGB1,gene_3688
hsa05200,PTK2,gene_5747
hsa05200,PIK3CA,gene_5290
hsa05200,PIK3CD,gene_5293
hsa05200,PIK3CB,gene_5291
hsa05200,PIK3R1,gene_5295
hsa05200,PIK3R2,gene_5296
hsa05200,PIK3R3,gene_8503
hsa05200,PTEN,gene_5728
hsa05200,NKX3-1,gene_4824
hsa05200,AKT1,gene_207
hsa05200,AKT2,gene_208
hsa05200,AKT3,gene_10000
hsa05200,CHUK,gene_1147
hsa05200,IKBKB,gene_3551
hsa05200,IKBKG,gene_8517
hsa05200,NFKBIA,gene_4792
hsa05200,NFKB1,gene_4790
hsa05200,NFKB2,gene_4791
hsa05200,RELA,gene_5970
hsa05200,PTGS2,gene_5743
hsa05200,NOS2,gene_4843
hsa05200,BCL2,gene_596
hsa05200,BIRC2,gene_329
hsa05200,BIRC3,gene_330
hsa05200,XIAP,gene_331
hsa05200,BIRC7,gene_79444
hsa05200,BCL2L1,gene_598
hsa05200,TRAF1,gene_7185
hsa05200,TRAF2,gene_7186
hsa05200,TRAF3,gene_7187
hsa05200,TRAF4,gene_9618
hsa05200,TRAF5,gene_7188
hsa05200,TRAF6,gene_7189
hsa05200,MTOR,gene_2475
hsa05200,RPS6KB1,gene_6198
hsa05200,RPS6KB2,gene_6199
hsa05200,BAD,gene_572
hsa05200,FOXO1,gene_2308
hsa05200,MDM2,gene_4193
hsa05200,TP53,gene_7157
hsa05200,CDKN1B,gene_1027
hsa05200,CDKN1A,gene_1026
hsa05200,BCR,gene_613
hsa05200,ABL1,gene_25
hsa05200,CRK,gene_1398
hsa05200,CRKL,gene_1399
hsa05200,CBL,gene_867
hsa05200,STAT5A,gene_6776
hsa05200,STAT5B,gene_6777
hsa05200,PIM1,gene_5292
hsa05200,PIM2,gene_11040
hsa05200,KNG1,gene_3827
hsa05200,EDN1,gene_1906
hsa05200,BDKRB1,gene_623
hsa05200,BDKRB2,gene_624
hsa05200,EDNRA,gene_1909
hsa05200,EDNRB,gene_1910
hsa05200,GNAQ,gene_2776
hsa05200,GNA11,gene_2767
hsa05200,PLCB1,gene_23236
hsa05200,PLCB2,gene_5330
hsa05200,PLCB3,gene_5331
hsa05200,PLCB4,gene_5332
hsa05200,PRKCA,gene_5578
hsa05200,PRKCB,gene_5579
hsa05200,PRKCG,gene_5582
hsa05200,IL2,gene_3558
hsa05200,IL3,gene_3562
hsa05200,IL4,gene_3565
hsa05200,IL5,gene_3567
hsa05200,IL6,gene_3569
hsa05200,IL7,gene_3574
hsa05200,IL12A,gene_3592
hsa05200,IL12B,gene_3593
hsa05200,IL13,gene_3596
hsa05200,IL15,gene_3600
hsa05200,IL23A,gene_51561
hsa05200,EPO,gene_2056
hsa05200,IFNA1,gene_3439
hsa05200,IFNA2,gene_3440
hsa05200,IFNA4,gene_3441
hsa05200,IFNA5,gene_3442
hsa05200,IFNA6,gene_3443
hsa05200,IFNA7,gene_3444
hsa05200,IFNA8,gene_3445
hsa05200,IFNA10,gene_3446
hsa05200,IFNA14,gene_3448
hsa05200,IFNA17,gene_3451
hsa05200,IFNA21,gene_3452
hsa05200,IFNG,gene_3458
hsa05200,IL2RA,gene_3559
hsa05200,IL2RB,gene_3560
hsa05200,IL2RG,gene_3561
hsa05200,IL3RA,gene_3563
hsa05200,IL4R,gene_3566
hsa05200,CSF2RB,gene_1439
hsa05200,IL5RA,gene_3568
hsa05200,IL6R,gene_3570
hsa05200,IL6ST,gene_3572
hsa05200,IL7R,gene_3575
hsa05200,IL12RB1,gene_3594
hsa05200,IL12RB2,gene_3595
hsa05200,IL13RA1,gene_3597
hsa05200,IL15RA,gene_3601
hsa05200,IL23R,gene_149233
hsa05200,EPOR,gene_2057
hsa05200,IFNAR1,gene_3454
hsa05200,IFNAR2,gene_3455
hsa05200,IFNGR1,gene_3459
hsa05200,IFNGR2,gene_3460
hsa05200,EML4,gene_27436
hsa05200,ALK,gene_238
hsa05200,RASGRP1,gene_10125
hsa05200,RASGRP2,gene_10235
hsa05200,RASGRP3,gene_25780
hsa05200,RASGRP4,gene_115727
hsa05200,JAK1,gene_3716
hsa05200,JAK2,gene_3717
hsa05200,JAK3,gene_3718
hsa05200,STAT3,gene_6774
hsa05200,STAT1,gene_6772
hsa05200,STAT2,gene_6773
hsa05200,STAT4,gene_6775
hsa05200,STAT6,gene_6778
hsa05200,VEGFA,gene_7422
hsa05200,VEGFB,gene_7423
hsa05200,PGF,gene_5228
hsa05200,VEGFC,gene_7424
hsa05200,VEGFD,gene_2277
hsa05200,TGFA,gene_7039
hsa05200,EGF,gene_1950
hsa05200,EGFR,gene_1956
hsa05200,ERBB2,gene_2064
hsa05200,PDGFA,gene_5154
hsa05200,PDGFB,gene_5155
hsa05200,PDGFRA,gene_5156
hsa05200,PDGFRB,gene_5159
hsa05200,IGF1,gene_3479
hsa05200,IGF2,gene_3481
hsa05200,IGF1R,gene_3480
hsa05200,KITLG,gene_4254
hsa05200,KIT,gene_3815
hsa05200,FLT3LG,gene_2323
hsa05200,FLT3,gene_2322
hsa05200,HGF,gene_3082
hsa05200,MET,gene_4233
hsa05200,FGF1,gene_2246
hsa05200,FGF2,gene_2247
hsa05200,FGF3,gene_2248
hsa05200,FGF4,gene_2249
hsa05200,FGF17,gene_8822
hsa05200,FGF6,gene_2251
hsa05200,FGF7,gene_2252
hsa05200,FGF8,gene_2253
hsa05200,FGF9,gene_2254
hsa05200,FGF10,gene_2255
hsa05200,FGF16,gene_8823
hsa05200,FGF5,gene_2250
hsa05200,FGF18,gene_8817
hsa05200,FGF20,gene_26281
hsa05200,FGF22,gene_27006
hsa05200,FGF19,gene_9965
hsa05200,FGF21,gene_26291
hsa05200,FGF23,gene_8074
hsa05200,FGFR1,gene_2260
hsa05200,FGFR2,gene_2263
hsa05200,FGFR3,gene_2261
hsa05200,FGFR4,gene_2264
hsa05200,GRB2,gene_2885
hsa05200,SOS1,gene_6654
hsa05200,SOS2,gene_6655
hsa05200,HRAS,gene_3265
hsa05200,KRAS,gene_3845
hsa05200,NRAS,gene_4893
hsa05200,ARAF,gene_369
hsa05200,BRAF,gene_673
hsa05200,RAF1,gene_5894
hsa05200,MAP2K1,gene_5604
hsa05200,MAP2K2,gene_5605
hsa05200,MAPK1,gene_5594
hsa05200,MAPK3,gene_5595
hsa05200,JUN,gene_3725
hsa05200,FOS,gene_2353
hsa05200,ETS1,gene_2113
hsa05200,MMP1,gene_4312
hsa05200,MMP2,gene_4313
hsa05200,MMP9,gene_4318
hsa05200,CXCL8,gene_3576
hsa05200,CDK4,gene_1019
hsa05200,RPS6KA5,gene_9252
hsa05200,RET,gene_5979
hsa05200,CCDC6,gene_8030
hsa05200,NCOA4,gene_8031
hsa05200,NTRK1,gene_4914
hsa05200,TPM3,gene_7170
hsa05200,TPR,gene_7175
hsa05200,TFG,gene_10342
hsa05200,RASSF1,gene_11186
hsa05200,RASSF5,gene_83593
hsa05200,STK4,gene_6789
hsa05200,DAPK1,gene_1612
hsa05200,DAPK3,gene_1613
hsa05200,DAPK2,gene_23604
hsa05200,PLCG1,gene_5335
hsa05200,PLCG2,gene_5336
hsa05200,ELK1,gene_2002
hsa05200,CALML3,gene_810
hsa05200,CALM2,gene_805
hsa05200,CALM3,gene_808
hsa05200,CALM1,gene_801
hsa05200,CALML6,gene_163688
hsa05200,CALML5,gene_51806
hsa05200,CAMK2A,gene_815
hsa05200,CAMK2D,gene_817
hsa05200,CAMK2B,gene_816
hsa05200,CAMK2G,gene_818
hsa05200,RALGDS,gene_5900
hsa05200,RALA,gene_5898
hsa05200,RALB,gene_5899
hsa05200,RALBP1,gene_10928
hsa05200,CDC42,gene_998
hsa05200,RAC1,gene_5879
hsa05200,RAC2,gene_5880
hsa05200,RAC3,gene_5881
hsa05200,PLD1,gene_5337
hsa05200,PLD2,gene_5338
hsa05200,MAPK8,gene_5599
hsa05200,MAPK10,gene_5602
hsa05200,MAPK9,gene_5601
hsa05200,PAX8,gene_7849
hsa05200,PPARG,gene_5468
hsa05200,RXRA,gene_6256
hsa05200,RXRB,gene_6257
hsa05200,RXRG,gene_6258
hsa05200,RARB,gene_5915
hsa05200,ESR1,gene_2099
hsa05200,ESR2,gene_2100
hsa05200,NCOA1,gene_8648
hsa05200,NCOA3,gene_8202
hsa05200,SP1,gene_6667
hsa05200,PPARD,gene_5467
hsa05200,JUP,gene_3728
hsa05200,ZBTB16,gene_7704
hsa05200,RARA,gene_5914
hsa05200,CCNA2,gene_890
hsa05200,CCNA1,gene_8900
hsa05200,PML,gene_5371
hsa05200,RUNX1,gene_861
hsa05200,RUNX1T1,gene_862
hsa05200,SPI1,gene_6688
hsa05200,CEBPA,gene_1050
hsa05200,CSF2RA,gene_1438
hsa05200,CSF3R,gene_1441
hsa05200,CSF1R,gene_1436
hsa05200,CDKN2A,gene_1029
hsa05200,E2F1,gene_1869
hsa05200,E2F2,gene_1870
hsa05200,E2F3,gene_1871
hsa05200,MAX,gene_4149
hsa05200,ZBTB17,gene_7709
hsa05200,CDKN2B,gene_1030
hsa05200,CDK6,gene_1021
hsa05200,CCND2,gene_894
hsa05200,CCND3,gene_896
hsa05200,CKS1B,gene_1163
hsa05200,CKS2,gene_1164
hsa05200,SKP1,gene_6500
hsa05200,CUL1,gene_8454
hsa05200,RBX1,gene_9978
hsa05200,SKP2,gene_6502
hsa05200,CDK2,gene_1017
hsa05200,CCNE1,gene_898
hsa05200,CCNE2,gene_9134
hsa05200,RB1,gene_5925
hsa05200,GADD45A,gene_1647
hsa05200,GADD45B,gene_4616
hsa05200,GADD45G,gene_10912
hsa05200,BAX,gene_581
hsa05200,BAK1,gene_578
hsa05200,DDB2,gene_1643
hsa05200,POLK,gene_51426
hsa05200,TERT,gene_7015
hsa05200,TERC,gene_7012
hsa05200,MITF,gene_4286
hsa05200,TGFB1,gene_7040
hsa05200,TGFB2,gene_7042
hsa05200,TGFB3,gene_7043
hsa05200,TGFBR1,gene_7046
hsa05200,TGFBR2,gene_7048
hsa05200,SMAD2,gene_4087
hsa05200,SMAD3,gene_4088
hsa05200,SMAD4,gene_4089
hsa05200,MECOM,gene_2122
hsa05200,CTBP1,gene_1487
hsa05200,CTBP2,gene_1488
hsa05200,HDAC1,gene_3065
hsa05200,HDAC2,gene_3066
hsa05200,MLH1,gene_4292
hsa05200,MSH2,gene_4436
hsa05200,MSH3,gene_4437
hsa05200,MSH6,gene_2956
hsa05200,BRCA2,gene_675
hsa05200,RAD51,gene_5888
hsa05200,FASLG,gene_356
hsa05200,FAS,gene_355
hsa05200,FADD,gene_8772
hsa05200,CASP8,gene_841
hsa05200,BID,gene_637
hsa05200,PMAIP1,gene_5366
hsa05200,BBC3,gene_27113
hsa05200,BCL2L11,gene_10018
hsa05200,CYCS,gene_54205
hsa05200,APAF1,gene_317
hsa05200,CASP7,gene_840
hsa05200,KEAP1,gene_9817
hsa05200,NFE2L2,gene_4780
hsa05200,HMOX1,gene_3162
hsa05200,NQO1,gene_1728
hsa05200,GSTA5,gene_221357
hsa05200,GSTA2,gene_2939
hsa05200,GSTA4,gene_2941
hsa05200,GSTO2,gene_119391
hsa05200,GSTM4,gene_2948
hsa05200,GSTT2,gene_2953
hsa05200,GSTT1,gene_2952
hsa05200,GSTM3,gene_2947
hsa05200,MGST1,gene_4257
hsa05200,MGST3,gene_4259
hsa05200,GSTM1,gene_2944
hsa05200,GSTM5,gene_2949
hsa05200,MGST2,gene_4258
hsa05200,GSTA1,gene_2938
hsa05200,GSTM2,gene_2946
hsa05200,GSTA3,gene_2940
hsa05200,GSTO1,gene_9446
hsa05200,GSTP1,gene_2950
hsa05200,TXNRD1,gene_7296
hsa05200,TXNRD3,gene_114112
hsa05200,TXNRD2,gene_10587
hsa05200,VHL,gene_7428
hsa05200,ELOC,gene_6921
hsa05200,ELOB,gene_6923
hsa05200,CUL2,gene_8453
hsa05200,EGLN1,gene_54583
hsa05200,EGLN3,gene_112399
hsa05200,EGLN2,gene_112398
hsa05200,FH,gene_2271
hsa05200,HIF1A,gene_3091
hsa05200,EPAS1,gene_2034
hsa05200,ARNT,gene_405
hsa05200,ARNT2,gene_9915
hsa05200,CREBBP,gene_1387
hsa05200,EP300,gene_2033
hsa05200,SLC2A1,gene_6513
hsa05200,JAG1,gene_182
hsa05200,JAG2,gene_3714
hsa05200,DLL3,gene_10683
hsa05200,DLL1,gene_28514
hsa05200,DLL4,gene_54567
hsa05200,NOTCH1,gene_4851
hsa05200,NOTCH2,gene_4853
hsa05200,NOTCH3,gene_4854
hsa05200,NOTCH4,gene_4855
hsa05200,HES1,gene_3280
hsa05200,HES5,gene_388585
hsa05200,HEYL,gene_26508
hsa05200,HEY1,gene_23462
hsa05200,HEY2,gene_23493
hsa05200,FLT4,gene_2324
hsa05200,SHH,gene_6469
hsa05200,PTCH1,gene_5727
hsa05200,SMO,gene_6608
hsa05200,KIF7,gene_374654
hsa05200,SUFU,gene_51684
hsa05200,GLI1,gene_2735
hsa05200,GLI2,gene_2736
hsa05200,GLI3,gene_2737
hsa05200,BMP2,gene_650
hsa05200,BMP4,gene_652
hsa05200,HHIP,gene_64399
hsa05200,PTCH2,gene_8643
hsa05200,AR,gene_367
hsa05200,HSP90AA1,gene_3320
hsa05200,HSP90AB1,gene_3326
hsa05200,HSP90B1,gene_7184
hsa05200,KLK3,gene_354
hsa05202,RUNX1,gene_861
hsa05202,CSF1R,gene_1436
hsa05202,MPO,gene_4353
hsa05202,CSF2,gene_1437
hsa05202,IL3,gene_3562
hsa05202,RUNX1T1,gene_862
hsa05202,HDAC1,gene_3065
hsa05202,HDAC2,gene_3066
hsa05202,SIN3A,gene_25942
hsa05202,NCOR1,gene_9611
hsa05202,CEBPA,gene_1050
hsa05202,PER2,gene_8864
hsa05202,SPI1,gene_6688
hsa05202,CD14,gene_929
hsa05202,ITGAM,gene_3684
hsa05202,FCGR1A,gene_2209
hsa05202,JUP,gene_3728
